Date,price,shares,net shares,net cash
2017-02-14,89.55999755859375,100,100.0,-8955.999755859375
2017-02-15,90.58999633789062,100,0.0,-0.0
2017-02-16,90.52999877929688,100,0.0,-0.0
2017-02-17,90.2300033569336,100,0.0,-0.0
2017-02-21,91.01000213623047,100,0.0,-0.0
2017-02-22,91.05999755859375,100,0.0,-0.0
2017-02-23,91.12999725341797,100,0.0,-0.0
2017-02-24,90.33000183105469,100,0.0,-0.0
2017-02-27,90.43000030517578,100,0.0,-0.0
2017-02-28,90.62000274658203,100,0.0,-0.0
2017-03-01,93.5999984741211,100,0.0,-0.0
2017-03-02,92.13999938964844,100,0.0,-0.0
2017-03-03,92.80000305175781,100,0.0,-0.0
2017-03-06,91.91999816894531,100,0.0,-0.0
2017-03-07,91.41000366210938,100,0.0,-0.0
2017-03-08,91.20999908447266,100,0.0,-0.0
2017-03-09,91.56999969482422,100,0.0,-0.0
2017-03-10,91.27999877929688,100,0.0,-0.0
2017-03-13,91.36000061035156,100,0.0,-0.0
2017-03-14,91.51000213623047,100,0.0,-0.0
2017-03-15,91.7300033569336,100,0.0,-0.0
2017-03-16,91.63999938964844,0,-100.0,9163.999938964844
2017-03-17,90.68000030517578,0,0.0,-0.0
2017-03-20,90.02999877929688,0,0.0,-0.0
2017-03-21,87.38999938964844,0,0.0,-0.0
2017-03-22,87.52999877929688,0,0.0,-0.0
2017-03-23,87.38999938964844,0,0.0,-0.0
2017-03-24,87.29000091552734,0,0.0,-0.0
2017-03-27,87.23999786376953,0,0.0,-0.0
2017-03-28,88.5999984741211,0,0.0,-0.0
2017-03-29,88.2699966430664,0,0.0,-0.0
2017-03-30,89.02999877929688,0,0.0,-0.0
2017-03-31,87.83999633789062,0,0.0,-0.0
2017-04-03,87.5199966430664,0,0.0,-0.0
2017-04-04,87.30999755859375,0,0.0,-0.0
2017-04-05,86.19000244140625,0,0.0,-0.0
2017-04-06,86.4800033569336,0,0.0,-0.0
2017-04-07,86.18000030517578,0,0.0,-0.0
2017-04-10,85.87999725341797,0,0.0,-0.0
2017-04-11,85.7300033569336,0,0.0,-0.0
2017-04-12,85.4000015258789,0,0.0,-0.0
2017-04-13,84.4000015258789,0,0.0,-0.0
2017-04-17,85.86000061035156,0,0.0,-0.0
2017-04-18,85.16000366210938,0,0.0,-0.0
2017-04-19,84.45999908447266,0,0.0,-0.0
2017-04-20,85.55000305175781,0,0.0,-0.0
2017-04-21,84.5199966430664,0,0.0,-0.0
2017-04-24,87.5,100,100.0,-8750.0
2017-04-25,88.26000213623047,100,0.0,-0.0
2017-04-26,88.43000030517578,100,0.0,-0.0
2017-04-27,87.61000061035156,100,0.0,-0.0
2017-04-28,87.0,100,0.0,-0.0
2017-05-01,87.05999755859375,100,0.0,-0.0
2017-05-02,86.5,100,0.0,-0.0
2017-05-03,87.0,100,0.0,-0.0
2017-05-04,87.0999984741211,100,0.0,-0.0
2017-05-05,87.0,0,-100.0,8700.0
2017-05-08,87.0999984741211,0,0.0,-0.0
2017-05-09,86.75,100,100.0,-8675.0
2017-05-10,87.43000030517578,100,0.0,-0.0
2017-05-11,87.16000366210938,100,0.0,-0.0
2017-05-12,86.91999816894531,100,0.0,-0.0
2017-05-15,87.33999633789062,100,0.0,-0.0
2017-05-16,87.61000061035156,100,0.0,-0.0
2017-05-17,84.2699966430664,0,-100.0,8426.99966430664
2017-05-18,83.95999908447266,0,0.0,-0.0
2017-05-19,84.77999877929688,0,0.0,-0.0
2017-05-22,84.69999694824219,0,0.0,-0.0
2017-05-23,85.76000213623047,100,100.0,-8576.000213623047
2017-05-24,85.70999908447266,100,0.0,-0.0
2017-05-25,85.3499984741211,100,0.0,-0.0
2017-05-26,85.36000061035156,100,0.0,-0.0
2017-05-30,83.9000015258789,0,-100.0,8390.00015258789
2017-05-31,82.1500015258789,0,0.0,-0.0
2017-06-01,83.05999755859375,0,0.0,-0.0
2017-06-02,82.63999938964844,0,0.0,-0.0
2017-06-05,82.79000091552734,0,0.0,-0.0
2017-06-06,82.95999908447266,0,0.0,-0.0
2017-06-07,83.91000366210938,0,0.0,-0.0
2017-06-08,84.94999694824219,100,100.0,-8494.999694824219
2017-06-09,86.95999908447266,100,0.0,-0.0
2017-06-12,86.9800033569336,100,0.0,-0.0
2017-06-13,87.2699966430664,100,0.0,-0.0
2017-06-14,87.08999633789062,100,0.0,-0.0
2017-06-15,86.56999969482422,100,0.0,-0.0
2017-06-16,86.18000030517578,100,0.0,-0.0
2017-06-19,88.06999969482422,100,0.0,-0.0
2017-06-20,87.5199966430664,100,0.0,-0.0
2017-06-21,87.12000274658203,100,0.0,-0.0
2017-06-22,87.0199966430664,100,0.0,-0.0
2017-06-23,86.86000061035156,100,0.0,-0.0
2017-06-26,87.23999786376953,100,0.0,-0.0
2017-06-27,88.05000305175781,100,0.0,-0.0
2017-06-28,89.81999969482422,100,0.0,-0.0
2017-06-29,91.1500015258789,100,0.0,-0.0
2017-06-30,91.4000015258789,100,0.0,-0.0
2017-07-03,92.75,100,0.0,-0.0
2017-07-05,93.68000030517578,100,0.0,-0.0
2017-07-06,93.37999725341797,100,0.0,-0.0
2017-07-07,93.8499984741211,100,0.0,-0.0
2017-07-10,93.19000244140625,100,0.0,-0.0
2017-07-11,92.83000183105469,100,0.0,-0.0
2017-07-12,92.51000213623047,100,0.0,-0.0
2017-07-13,93.0999984741211,100,0.0,-0.0
2017-07-14,92.25,100,0.0,-0.0
2017-07-17,91.38999938964844,100,0.0,-0.0
2017-07-18,91.06999969482422,100,0.0,-0.0
2017-07-19,91.19999694824219,0,-100.0,9119.999694824219
2017-07-20,91.19999694824219,0,0.0,-0.0
2017-07-21,90.88999938964844,0,0.0,-0.0
2017-07-24,91.27999877929688,0,0.0,-0.0
2017-07-25,92.80000305175781,0,0.0,-0.0
2017-07-26,91.93000030517578,0,0.0,-0.0
2017-07-27,91.55000305175781,0,0.0,-0.0
2017-07-28,91.27999877929688,0,0.0,-0.0
2017-07-31,91.80000305175781,0,0.0,-0.0
2017-08-01,93.02999877929688,100,100.0,-9302.999877929688
2017-08-02,93.11000061035156,100,0.0,-0.0
2017-08-03,92.5,100,0.0,-0.0
2017-08-04,93.66000366210938,100,0.0,-0.0
2017-08-07,94.0199966430664,100,0.0,-0.0
2017-08-08,93.68000030517578,100,0.0,-0.0
2017-08-09,93.52999877929688,100,0.0,-0.0
2017-08-10,92.19000244140625,100,0.0,-0.0
2017-08-11,91.41999816894531,100,0.0,-0.0
2017-08-14,92.48999786376953,0,-100.0,9248.999786376953
2017-08-15,92.7300033569336,0,0.0,-0.0
2017-08-16,92.08999633789062,0,0.0,-0.0
2017-08-17,90.6500015258789,0,0.0,-0.0
2017-08-18,90.73999786376953,0,0.0,-0.0
2017-08-21,90.62999725341797,0,0.0,-0.0
2017-08-22,91.55999755859375,0,0.0,-0.0
2017-08-23,91.66999816894531,100,100.0,-9166.999816894531
2017-08-24,91.5199966430664,100,0.0,-0.0
2017-08-25,91.88999938964844,100,0.0,-0.0
2017-08-28,91.5999984741211,100,0.0,-0.0
2017-08-29,91.0999984741211,100,0.0,-0.0
2017-08-30,91.30999755859375,100,0.0,-0.0
2017-08-31,90.88999938964844,100,0.0,-0.0
2017-09-01,91.69999694824219,100,0.0,-0.0
2017-09-05,89.51000213623047,0,-100.0,8951.000213623047
2017-09-06,90.11000061035156,0,0.0,-0.0
2017-09-07,88.52999877929688,0,0.0,-0.0
2017-09-08,88.41999816894531,0,0.0,-0.0
2017-09-11,89.79000091552734,0,0.0,-0.0
2017-09-12,90.88999938964844,100,100.0,-9088.999938964844
2017-09-13,91.1500015258789,100,0.0,-0.0
2017-09-14,90.97000122070312,100,0.0,-0.0
2017-09-15,91.62000274658203,100,0.0,-0.0
2017-09-18,92.91999816894531,100,0.0,-0.0
2017-09-19,93.94000244140625,100,0.0,-0.0
2017-09-20,94.5999984741211,100,0.0,-0.0
2017-09-21,95.02999877929688,100,0.0,-0.0
2017-09-22,94.83000183105469,100,0.0,-0.0
2017-09-25,94.12000274658203,100,0.0,-0.0
2017-09-26,93.69999694824219,100,0.0,-0.0
2017-09-27,95.18000030517578,100,0.0,-0.0
2017-09-28,95.37999725341797,100,0.0,-0.0
2017-09-29,95.51000213623047,100,0.0,-0.0
2017-10-02,96.83999633789062,100,0.0,-0.0
2017-10-03,97.3499984741211,100,0.0,-0.0
2017-10-04,96.36000061035156,0,-100.0,9636.000061035156
2017-10-05,97.08999633789062,0,0.0,-0.0
2017-10-06,96.91999816894531,0,0.0,-0.0
2017-10-09,96.41000366210938,0,0.0,-0.0
2017-10-10,97.12999725341797,0,0.0,-0.0
2017-10-11,96.83999633789062,0,0.0,-0.0
2017-10-12,95.98999786376953,0,0.0,-0.0
2017-10-13,95.86000061035156,0,0.0,-0.0
2017-10-16,97.83999633789062,100,100.0,-9783.999633789062
2017-10-17,97.62000274658203,100,0.0,-0.0
2017-10-18,97.98999786376953,100,0.0,-0.0
2017-10-19,98.11000061035156,100,0.0,-0.0
2017-10-20,99.51000213623047,100,0.0,-0.0
2017-10-23,99.33999633789062,100,0.0,-0.0
2017-10-24,100.91999816894531,100,0.0,-0.0
2017-10-25,101.0199966430664,100,0.0,-0.0
2017-10-26,101.73999786376953,100,0.0,-0.0
2017-10-27,101.7699966430664,100,0.0,-0.0
2017-10-30,101.41000366210938,100,0.0,-0.0
2017-10-31,100.61000061035156,100,0.0,-0.0
2017-11-01,100.91999816894531,100,0.0,-0.0
2017-11-02,101.58999633789062,100,0.0,-0.0
2017-11-03,101.41000366210938,100,0.0,-0.0
2017-11-06,100.77999877929688,100,0.0,-0.0
2017-11-07,98.75,0,-100.0,9875.0
2017-11-08,97.63999938964844,0,0.0,-0.0
2017-11-09,97.62999725341797,0,0.0,-0.0
2017-11-10,97.51000213623047,0,0.0,-0.0
2017-11-13,97.86000061035156,0,0.0,-0.0
2017-11-14,97.2699966430664,0,0.0,-0.0
2017-11-15,98.19000244140625,0,0.0,-0.0
2017-11-16,98.47000122070312,0,0.0,-0.0
2017-11-17,98.13999938964844,0,0.0,-0.0
2017-11-20,99.01000213623047,0,0.0,-0.0
2017-11-21,98.93000030517578,0,0.0,-0.0
2017-11-22,98.63999938964844,0,0.0,-0.0
2017-11-24,98.31999969482422,0,0.0,-0.0
2017-11-27,97.93000030517578,0,0.0,-0.0
2017-11-28,101.36000061035156,0,0.0,-0.0
2017-11-29,103.7300033569336,100,100.0,-10373.00033569336
2017-11-30,104.5199966430664,100,0.0,-0.0
2017-12-01,104.79000091552734,100,0.0,-0.0
2017-12-04,106.94999694824219,100,0.0,-0.0
2017-12-05,105.72000122070312,100,0.0,-0.0
2017-12-06,104.93000030517578,100,0.0,-0.0
2017-12-07,104.62000274658203,100,0.0,-0.0
2017-12-08,105.93000030517578,100,0.0,-0.0
2017-12-11,105.62000274658203,100,0.0,-0.0
2017-12-12,106.8499984741211,100,0.0,-0.0
2017-12-13,105.51000213623047,100,0.0,-0.0
2017-12-14,104.66000366210938,100,0.0,-0.0
2017-12-15,106.13999938964844,100,0.0,-0.0
2017-12-18,106.95999908447266,100,0.0,-0.0
2017-12-19,106.51000213623047,100,0.0,-0.0
2017-12-20,106.13999938964844,100,0.0,-0.0
2017-12-21,107.83000183105469,100,0.0,-0.0
2017-12-22,107.44999694824219,100,0.0,-0.0
2017-12-26,107.0199966430664,100,0.0,-0.0
2017-12-27,107.22000122070312,100,0.0,-0.0
2017-12-28,107.79000091552734,100,0.0,-0.0
2017-12-29,106.94000244140625,100,0.0,10694.000244140625
