Date,price,shares,net shares,net cash
2013-03-11,167.72999572753906,100.0,100.0,-16772.999572753906
2013-03-12,167.6300048828125,100.0,0.0,-0.0
2013-03-13,169.10000610351562,100.0,0.0,-0.0
2013-03-14,169.07000732421875,100.0,0.0,-0.0
2013-03-15,168.67999267578125,100.0,0.0,-0.0
2013-03-18,169.88999938964844,100.0,0.0,-0.0
2013-03-19,169.47999572753906,100.0,0.0,-0.0
2013-03-20,172.1199951171875,100.0,0.0,-0.0
2013-03-21,168.91000366210938,100.0,0.0,-0.0
2013-03-22,168.1699981689453,100.0,0.0,-0.0
2013-03-25,168.2100067138672,100.0,0.0,-0.0
2013-03-26,169.41000366210938,100.0,0.0,-0.0
2013-03-27,169.27999877929688,100.0,0.0,-0.0
2013-03-28,168.88999938964844,100.0,0.0,-0.0
2013-04-01,167.57000732421875,100.0,0.0,-0.0
2013-04-02,167.91000366210938,100.0,0.0,-0.0
2013-04-03,164.9499969482422,100.0,0.0,-0.0
2013-04-04,165.6199951171875,100.0,0.0,-0.0
2013-04-05,165.82000732421875,100.0,0.0,-0.0
2013-04-08,165.8300018310547,100.0,0.0,-0.0
2013-04-09,166.33999633789062,100.0,0.0,-0.0
2013-04-10,168.27000427246094,100.0,0.0,-0.0
2013-04-11,171.02000427246094,100.0,0.0,-0.0
2013-04-12,170.74000549316406,100.0,0.0,-0.0
2013-04-15,168.61000061035156,100.0,0.0,-0.0
2013-04-16,174.52999877929688,100.0,0.0,-0.0
2013-04-17,170.88999938964844,100.0,0.0,-0.0
2013-04-18,174.8800048828125,100.0,0.0,-0.0
2013-04-19,179.0399932861328,100.0,0.0,-0.0
2013-04-22,180.69000244140625,100.0,0.0,-0.0
2013-04-23,181.4499969482422,100.0,0.0,-0.0
2013-04-24,181.02999877929688,100.0,0.0,-0.0
2013-04-25,184.22999572753906,100.0,0.0,-0.0
2013-04-26,183.22000122070312,100.0,0.0,-0.0
2013-04-29,182.7100067138672,100.0,0.0,-0.0
2013-04-30,183.11000061035156,100.0,0.0,-0.0
2013-05-01,181.10000610351562,100.0,0.0,-0.0
2013-05-02,184.1300048828125,100.0,0.0,-0.0
2013-05-03,187.97999572753906,100.0,0.0,-0.0
2013-05-06,187.77000427246094,100.0,0.0,-0.0
2013-05-07,189.27999877929688,100.0,0.0,-0.0
2013-05-08,189.6199951171875,100.0,0.0,-0.0
2013-05-09,188.39999389648438,100.0,0.0,-0.0
2013-05-10,188.0,100.0,0.0,-0.0
2013-05-13,187.6999969482422,100.0,0.0,-0.0
2013-05-14,193.5399932861328,100.0,0.0,-0.0
2013-05-15,193.55999755859375,100.0,0.0,-0.0
2013-05-16,189.97999572753906,100.0,0.0,-0.0
2013-05-17,190.82000732421875,100.0,0.0,-0.0
2013-05-20,188.7100067138672,100.0,0.0,-0.0
2013-05-21,189.9499969482422,100.0,0.0,-0.0
2013-05-22,187.1300048828125,100.0,0.0,-0.0
2013-05-23,186.0800018310547,100.0,0.0,-0.0
2013-05-24,189.1999969482422,100.0,0.0,-0.0
2013-05-28,191.89999389648438,100.0,0.0,-0.0
2013-05-29,189.99000549316406,100.0,0.0,-0.0
2013-05-30,190.94000244140625,100.0,0.0,-0.0
2013-05-31,188.52999877929688,100.0,0.0,-0.0
2013-06-03,187.3000030517578,100.0,0.0,-0.0
2013-06-04,182.60000610351562,100.0,0.0,-0.0
2013-06-05,178.92999267578125,100.0,0.0,-0.0
2013-06-06,181.49000549316406,100.0,0.0,-0.0
2013-06-07,183.25999450683594,100.0,0.0,-0.0
2013-06-10,183.8699951171875,100.0,0.0,-0.0
2013-06-11,181.44000244140625,100.0,0.0,-0.0
2013-06-12,178.22000122070312,0.0,-100.0,17822.000122070312
2013-06-13,184.47999572753906,0.0,0.0,-0.0
2013-06-14,183.08999633789062,0.0,0.0,-0.0
2013-06-17,183.47000122070312,0.0,0.0,-0.0
2013-06-18,184.3000030517578,0.0,0.0,-0.0
2013-06-19,181.72999572753906,0.0,0.0,-0.0
2013-06-20,175.89999389648438,0.0,0.0,-0.0
2013-06-21,173.10000610351562,0.0,0.0,-0.0
2013-06-24,173.82000732421875,0.0,0.0,-0.0
2013-06-25,175.77999877929688,0.0,0.0,-0.0
2013-06-26,178.11000061035156,0.0,0.0,-0.0
2013-06-27,179.17999267578125,0.0,0.0,-0.0
2013-06-28,176.60000610351562,0.0,0.0,-0.0
2013-07-01,178.5800018310547,0.0,0.0,-0.0
2013-07-02,179.6300048828125,0.0,0.0,-0.0
2013-07-03,179.83999633789062,0.0,0.0,-0.0
2013-07-05,182.47999572753906,0.0,0.0,-0.0
2013-07-08,182.3000030517578,0.0,0.0,-0.0
2013-07-09,183.7100067138672,0.0,0.0,-0.0
2013-07-10,184.85000610351562,0.0,0.0,-0.0
2013-07-11,186.8800048828125,0.0,0.0,-0.0
2013-07-12,187.36000061035156,100.0,100.0,-18736.000061035156
2013-07-15,184.39999389648438,100.0,0.0,-0.0
2013-07-16,182.75999450683594,100.0,0.0,-0.0
2013-07-17,183.19000244140625,100.0,0.0,-0.0
2013-07-18,167.94000244140625,100.0,0.0,-0.0
2013-07-19,172.86000061035156,100.0,0.0,-0.0
2013-07-22,171.5500030517578,100.0,0.0,-0.0
2013-07-23,171.8000030517578,0.0,-100.0,17180.00030517578
2013-07-24,172.05999755859375,0.0,0.0,-0.0
2013-07-25,172.94000244140625,0.0,0.0,-0.0
2013-07-26,172.8300018310547,0.0,0.0,-0.0
2013-07-29,174.30999755859375,0.0,0.0,-0.0
2013-07-30,174.97999572753906,0.0,0.0,-0.0
2013-07-31,174.1699981689453,0.0,0.0,-0.0
2013-08-01,176.42999267578125,0.0,0.0,-0.0
2013-08-02,179.0500030517578,0.0,0.0,-0.0
2013-08-05,176.8300018310547,0.0,0.0,-0.0
2013-08-06,177.1699981689453,0.0,0.0,-0.0
2013-08-07,175.50999450683594,0.0,0.0,-0.0
2013-08-08,177.14999389648438,0.0,0.0,-0.0
2013-08-09,177.07000732421875,0.0,0.0,-0.0
2013-08-12,177.83999633789062,0.0,0.0,-0.0
2013-08-13,175.7899932861328,0.0,0.0,-0.0
2013-08-14,170.05999755859375,0.0,0.0,-0.0
2013-08-15,168.97999572753906,0.0,0.0,-0.0
2013-08-16,168.69000244140625,0.0,0.0,-0.0
2013-08-19,167.52000427246094,0.0,0.0,-0.0
2013-08-20,171.91000366210938,0.0,0.0,-0.0
2013-08-21,171.11000061035156,0.0,0.0,-0.0
2013-08-22,171.91000366210938,0.0,0.0,-0.0
2013-08-23,172.52000427246094,0.0,0.0,-0.0
2013-08-26,171.85000610351562,0.0,0.0,-0.0
2013-08-27,167.1999969482422,0.0,0.0,-0.0
2013-08-28,169.3699951171875,0.0,0.0,-0.0
2013-08-29,172.0500030517578,0.0,0.0,-0.0
2013-08-30,172.39999389648438,0.0,0.0,-0.0
2013-09-03,171.0800018310547,0.0,0.0,-0.0
2013-09-04,172.35000610351562,0.0,0.0,-0.0
2013-09-05,174.36000061035156,0.0,0.0,-0.0
2013-09-06,172.69000244140625,0.0,0.0,-0.0
2013-09-09,174.91000366210938,0.0,0.0,-0.0
2013-09-10,175.22999572753906,0.0,0.0,-0.0
2013-09-11,176.61000061035156,0.0,0.0,-0.0
2013-09-12,174.6300048828125,0.0,0.0,-0.0
2013-09-13,174.9199981689453,100.0,100.0,-17491.99981689453
2013-09-16,177.5,100.0,0.0,-0.0
2013-09-17,175.67999267578125,100.0,0.0,-0.0
2013-09-18,182.0399932861328,100.0,0.0,-0.0
2013-09-19,181.5800018310547,100.0,0.0,-0.0
2013-09-20,180.11000061035156,100.0,0.0,-0.0
2013-09-23,181.5,100.0,0.0,-0.0
2013-09-24,180.0,100.0,0.0,-0.0
2013-09-25,179.86000061035156,100.0,0.0,-0.0
2013-09-26,182.52999877929688,100.0,0.0,-0.0
2013-09-27,180.42999267578125,100.0,0.0,-0.0
2013-09-30,182.17999267578125,100.0,0.0,-0.0
2013-10-01,184.52000427246094,100.0,0.0,-0.0
2013-10-02,184.69000244140625,100.0,0.0,-0.0
2013-10-03,182.9199981689453,100.0,0.0,-0.0
2013-10-04,186.47999572753906,100.0,0.0,-0.0
2013-10-07,181.3000030517578,100.0,0.0,-0.0
2013-10-08,176.4499969482422,100.0,0.0,-0.0
2013-10-09,175.30999755859375,100.0,0.0,-0.0
2013-10-10,179.2899932861328,100.0,0.0,-0.0
2013-10-11,180.1699981689453,100.0,0.0,-0.0
2013-10-14,180.08999633789062,100.0,0.0,-0.0
2013-10-15,180.0800018310547,100.0,0.0,-0.0
2013-10-16,181.44000244140625,100.0,0.0,-0.0
2013-10-17,185.0,100.0,0.0,-0.0
2013-10-18,184.55999755859375,100.0,0.0,-0.0
2013-10-21,183.2100067138672,100.0,0.0,-0.0
2013-10-22,186.3800048828125,100.0,0.0,-0.0
2013-10-23,184.55999755859375,100.0,0.0,-0.0
2013-10-24,187.0,100.0,0.0,-0.0
2013-10-25,195.07000732421875,100.0,0.0,-0.0
2013-10-28,192.82000732421875,100.0,0.0,-0.0
2013-10-29,194.44000244140625,100.0,0.0,-0.0
2013-10-30,188.47000122070312,100.0,0.0,-0.0
2013-10-31,188.0,100.0,0.0,-0.0
2013-11-01,184.6699981689453,100.0,0.0,-0.0
2013-11-04,186.02000427246094,100.0,0.0,-0.0
2013-11-05,184.55999755859375,100.0,0.0,-0.0
2013-11-06,185.5399932861328,100.0,0.0,-0.0
2013-11-07,181.02000427246094,100.0,0.0,-0.0
2013-11-08,185.50999450683594,100.0,0.0,-0.0
2013-11-11,184.3699951171875,100.0,0.0,-0.0
2013-11-12,184.5,100.0,0.0,-0.0
2013-11-13,185.3800048828125,100.0,0.0,-0.0
2013-11-14,187.00999450683594,100.0,0.0,-0.0
2013-11-15,186.8699951171875,100.0,0.0,-0.0
2013-11-18,185.83999633789062,100.0,0.0,-0.0
2013-11-19,185.67999267578125,100.0,0.0,-0.0
2013-11-20,184.63999938964844,100.0,0.0,-0.0
2013-11-21,186.5800018310547,100.0,0.0,-0.0
2013-11-22,187.57000732421875,100.0,0.0,-0.0
2013-11-25,184.83999633789062,100.0,0.0,-0.0
2013-11-26,184.3000030517578,100.0,0.0,-0.0
2013-11-27,183.5399932861328,100.0,0.0,-0.0
2013-11-29,183.02999877929688,100.0,0.0,-0.0
2013-12-02,181.13999938964844,100.0,0.0,-0.0
2013-12-03,179.80999755859375,0.0,-100.0,17980.999755859375
2013-12-04,181.0800018310547,0.0,0.0,-0.0
2013-12-05,181.72999572753906,0.0,0.0,-0.0
2013-12-06,184.8300018310547,0.0,0.0,-0.0
2013-12-09,185.52000427246094,0.0,0.0,-0.0
2013-12-10,184.69000244140625,0.0,0.0,-0.0
2013-12-11,181.19000244140625,0.0,0.0,-0.0
2013-12-12,179.44000244140625,0.0,0.0,-0.0
2013-12-13,177.97000122070312,0.0,0.0,-0.0
2013-12-16,177.30999755859375,0.0,0.0,-0.0
2013-12-17,177.30999755859375,0.0,0.0,-0.0
2013-12-18,179.9199981689453,0.0,0.0,-0.0
2013-12-19,180.14999389648438,0.0,0.0,-0.0
2013-12-20,182.14999389648438,0.0,0.0,-0.0
2013-12-23,181.4199981689453,0.0,0.0,-0.0
2013-12-24,182.69000244140625,0.0,0.0,-0.0
2013-12-26,182.82000732421875,0.0,0.0,-0.0
2013-12-27,182.5,0.0,0.0,-0.0
2013-12-30,182.25,0.0,0.0,-0.0
2013-12-31,183.5,0.0,0.0,-0.0
